學校名稱,學院名稱,系所名稱,系所網址
中國文化大學,商學院,資訊安全產業碩士專班,無
中國文化大學,商學院,數位內容管理產業碩士專班,無
中國文化大學,法學院,法律學系,https://law.pccu.edu.tw
中國文化大學,理工學院,生命科學系,https://ls.pccu.edu.tw/
中國文化大學,環境規劃暨生物資源學院,保健營養學系,https://crffhn.pccu.edu.tw
中國文化大學,理工學院,ESG與碳資產管理學士後專班,https://crssch.pccu.edu.tw
中國文化大學,理工學院,化學系,https://crssch.pccu.edu.tw
中國文化大學,環境規劃暨生物資源學院,土地資源學系,https://lr.pccu.edu.tw/
中國文化大學,理工學院,地質學系,https://sge.pccu.edu.tw
中國文化大學,理工學院,大氣科學系,https://atmos.pccu.edu.tw/asWeb/
中國文化大學,理工學院,光電物理學系,https://phy.pccu.edu.tw
中國文化大學,理工學院,應用數學系,https://crssam.pccu.edu.tw
中國文化大學,理工學院,資訊工程學系,https://iecs.pccu.edu.tw
中國文化大學,商學院,資安管理產業碩士專班,https://college.sce.pccu.edu.tw/CRNCS/
中國文化大學,商學院,資訊管理學系,https://mis.pccu.edu.tw/
中國文化大學,理工學院,化學工程與材料工程學系,https://crencm.pccu.edu.tw
中國文化大學,理工學院,紡織產業碩士專班,https://college.sce.pccu.edu.tw/CRNTI/
中國文化大學,理工學院,電機工程學系,https://ee.pccu.edu.tw
中國文化大學,理工學院,機械工程學系,https://crenme.pccu.edu.tw
中國文化大學,理工學院,紡織工程學系,https://textile.pccu.edu.tw
中國文化大學,環境規劃暨生物資源學院,建築及都市設計學系,https://crtadp.pccu.edu.tw
中國文化大學,環境規劃暨生物資源學院,建築公共安全產業碩士專班,https://college.sce.pccu.edu.tw/crnbp/
中國文化大學,環境規劃暨生物資源學院,景觀學系,https://landscape.pccu.edu.tw/
中國文化大學,環境規劃暨生物資源學院,都市計劃與開發管理學系,https://updm.pccu.edu.tw/
中國文化大學,環境規劃暨生物資源學院,動物科學系,https://crfuas.pccu.edu.tw
中國文化大學,環境規劃暨生物資源學院,園藝暨生物技術學系,https://crfdhb.pccu.edu.tw
中國文化大學,環境規劃暨生物資源學院,生物科技研究所,https://crrmib.pccu.edu.tw
中國文化大學,環境規劃暨生物資源學院,森林暨自然保育學系,https://crffnc.pccu.edu.tw
中國文化大學,社會科學院,青少年兒童福利碩士學位學程,https://college.sce.pccu.edu.tw/CMNYC/
中國文化大學,社會科學院,社會福利學系,https://crydsw.pccu.edu.tw
中國文化大學,環境規劃暨生物資源學院,生活應用科學系,https://crfals.pccu.edu.tw
中國文化大學,體育運動健康學院,體育運動健康學院不分系學士班,https://ibdp.pccu.edu.tw/
中國文化大學,商學院,觀光事業學系,https://crbbto.pccu.edu.tw
中國文化大學,商學院,休閒事業管理學士學位學程,https://college.sce.pccu.edu.tw/CBNLM/
中國文化大學,商學院,不分系招生,無
逢甲大學,建築專業學院,室內設計進修學士班,https://archschool.fcu.edu.tw/
逢甲大學,建築專業學院,室內設計學士學位學程,https://archschool.fcu.edu.tw/
逢甲大學,人文社會學院,文化與社會創新碩士學位學程,http://csi.fcu.edu.tw
逢甲大學,人文社會學院,外國語文學系,http://fll.fcu.edu.tw
逢甲大學,人文社會學院,中國文學系,http://cl.fcu.edu.tw
逢甲大學,商學院,經濟學系,http://econ.fcu.edu.tw
逢甲大學,商學院,合作經濟暨社會事業經營學系,http://coop.fcu.edu.tw
逢甲大學,商學院,會計學系,http://acct.fcu.edu.tw
逢甲大學,金融學院,財務金融學系,http://fina.fcu.edu.tw
逢甲大學,金融學院,金融博士學位學程,http://fphd.fcu.edu.tw
逢甲大學,金融學院,金融碩士在職學位學程,http://pmpf.fcu.edu.tw
逢甲大學,金融學院,財務工程與精算學士學位學程,http://bpfeas.fcu.edu.tw
逢甲大學,商學院,財稅學系,http://pf.fcu.edu.tw
逢甲大學,金融學院,風險管理與保險學系,http://rmi.fcu.edu.tw
逢甲大學,商學院,企業管理學系,http://ba.fcu.edu.tw
逢甲大學,經營管理學院,經營管理碩士在職專班,https://smd.fcu.edu.tw/
逢甲大學,經營管理學院,經營管理碩士在職學位學程,https://smd.fcu.edu.tw/
逢甲大學,商學院,國際企業管理全英語學士學位學程,http://biba.fcu.edu.tw
逢甲大學,建設學院,土地管理學系,http://lm.fcu.edu.tw
逢甲大學,商學院,國際經營與貿易學系,http://itra.fcu.edu.tw
逢甲大學,商學院,行銷學系,http://marketing.fcu.edu.tw
逢甲大學,商學院,商學博士學位學程,http://www.bphd.fcu.edu.tw
逢甲大學,商學院,商學進修學士學位學程,https://bce.fcu.edu.tw/
逢甲大學,國際科技與管理學院,澳洲昆士蘭大學商學雙學士學位學程,https://istm.fcu.edu.tw/
逢甲大學,商學院,商學專業碩士在職學位學程,http://www.bm.fcu.edu.tw
逢甲大學,國際科技與管理學院,澳洲墨爾本皇家理工大學商學與創新雙學士學位學程,https://istm.fcu.edu.tw/
逢甲大學,建設學院,專案管理碩士在職學位學程,http://mppm.fcu.edu.tw
逢甲大學,國際科技與管理學院,美國加州聖荷西州立大學商學大數據分析雙學士學位學程,https://istm.fcu.edu.tw/
逢甲大學,建設學院,建設碩士在職學位學程,http://mcd.fcu.edu.tw
逢甲大學,商學院,財經法律研究所,http://econlaw.fcu.edu.tw
逢甲大學,工程與科學學院,學士後工程與科學學院淨零智慧永續學士班,https://nze.fcu.edu.tw/
逢甲大學,工程與科學學院,應用數學系,https://apmath.fcu.edu.tw/
逢甲大學,工程與科學學院,數據科學碩士學位學程,https://ds.fcu.edu.tw/
逢甲大學,商學院,統計學系,http://stat.fcu.edu.tw
逢甲大學,國際科技與管理學院,美國加州舊金山州立大學資訊工程雙學士學位學程,https://istm.fcu.edu.tw/
逢甲大學,資訊電機學院,資訊工程學系,https://iecs.fcu.edu.tw/
逢甲大學,國際科技與管理學院,澳洲蒙納許大學資訊工程雙學士學位學程,https://istm.fcu.edu.tw/
逢甲大學,創能學院,人工智慧技術與應用學士學位學程,https://ischool.fcu.edu.tw/#/
逢甲大學,工程與科學學院,化學工程學系,https://che.fcu.edu.tw/
逢甲大學,工程與科學學院,材料科學與工程學系,https://mse.fcu.edu.tw/
逢甲大學,工程與科學學院,環境工程與科學學系,https://ees.fcu.edu.tw/
逢甲大學,建設學院,水利工程與資源保育學系,http://he.fcu.edu.tw
逢甲大學,工程與科學學院,綠色能源科技碩士學位學程,https://gest.fcu.edu.tw/
逢甲大學,資訊電機學院,電機工程學系,http://ee.fcu.edu.tw
逢甲大學,資訊電機學院,電機與通訊工程博士學位學程,https://gece.fcu.edu.tw
逢甲大學,資訊電機學院,電子工程學系,http://fcuece.fcu.edu.tw
逢甲大學,資訊電機學院,通訊工程學系,http://ce.fcu.edu.tw
逢甲大學,資訊電機學院,自動控制工程學系,http://auto.fcu.edu.tw
逢甲大學,資訊電機學院,資訊電機工程碩士在職學位學程,https://miee.fcu.edu.tw/
逢甲大學,資訊電機學院,資訊電機學院學士班,https://upiee.fcu.edu.tw
逢甲大學,工程與科學學院,光電科學與工程學系,https://photonics.fcu.edu.tw/
逢甲大學,國際科技與管理學院,美國加州聖荷西州立大學電機工程雙學士學位學程,https://istm.fcu.edu.tw/
逢甲大學,資訊電機學院,資訊與電機產業碩士專班,https://rdms.fcu.edu.tw/
逢甲大學,資訊電機學院,資通訊與電控產業碩士專班,https://rdms.fcu.edu.tw/
逢甲大學,工程與科學學院,機械與航空工程博士學位學程,https://mae.fcu.edu.tw/
逢甲大學,工程與科學學院,機械與電腦輔助工程學系,https://mcae.fcu.edu.tw/
逢甲大學,工程與科學學院,精密系統設計學士學位學程,https://psd.fcu.edu.tw/
逢甲大學,工程與科學學院,創新智慧製造與管理產業碩士專班,http://iem.fcu.edu.tw
逢甲大學,工程與科學學院,航太與系統工程學系,https://aero.fcu.edu.tw/
逢甲大學,工程與科學學院,太空系統工程碩士學位學程,https://space.fcu.edu.tw/
逢甲大學,工程與科學學院,工業工程與系統管理學系,https://inde.fcu.edu.tw/
逢甲大學,工程與科學學院,纖維與複合材料學系,https://fcm.fcu.edu.tw/
逢甲大學,工程與科學學院,電聲碩士學位學程,https://earmp.fcu.edu.tw/
逢甲大學,工程與科學學院,智能製造與工程管理碩士在職學位學程,https://imem.fcu.edu.tw/
逢甲大學,建築專業學院,建築碩士學位學程,https://archschool.fcu.edu.tw/
逢甲大學,建築專業學院,建築學士學位學程,https://archschool.fcu.edu.tw/
逢甲大學,建築專業學院,建築專業學院學士班,https://archschool.fcu.edu.tw/
逢甲大學,建設學院,都市計畫與空間資訊學系,http://up.fcu.edu.tw
逢甲大學,建設學院,土木工程學系,http://civil.fcu.edu.tw
逢甲大學,建設學院,智慧城市碩士學位學程,https://imsc.fcu.edu.tw/
逢甲大學,建設學院,建設規劃與工程博士學位學程,https://gche.fcu.edu.tw/
逢甲大學,建設學院,運輸與物流學系,http://tl.fcu.edu.tw
逢甲大學,不分院,全校國際生大一不分系學士班,http://pmp.fcu.edu.tw
逢甲大學,國際科技與管理學院,國際雙學士學位學程,https://istm.fcu.edu.tw/
逢甲大學,人文社會學院,社會創新暨永續碩士在職學位學程,https://gipp.fcu.edu.tw/
靜宜大學,人文暨社會科學院,教育研究所,https://gied.pu.edu.tw/
靜宜大學,人文暨社會科學院,原住民族文化碩士學位學程,https://ic.pu.edu.tw/
靜宜大學,外語學院,英國語文學系,https://english.pu.edu.tw/
靜宜大學,外語學院,西班牙語文學系,https://spanish.pu.edu.tw/
靜宜大學,外語學院,日本語文學系,https://japanese.pu.edu.tw/
靜宜大學,國際學院,寰宇外語教育學士學位學程,https://gflep.pu.edu.tw/
靜宜大學,人文暨社會科學院,台灣文學系,https://putaiwan.pu.edu.tw/
靜宜大學,人文暨社會科學院,中國文學系,https://chinese.pu.edu.tw/
靜宜大學,人文暨社會科學院,犯罪防治碩士學位學程,https://cp.pu.edu.tw/
靜宜大學,人文暨社會科學院,原住民族健康與社會福利博士學位學程,https://ihsw.pu.edu.tw/
靜宜大學,人文暨社會科學院,大眾傳播學系,https://masscom.pu.edu.tw/
靜宜大學,管理學院,會計學系,https://acc.pu.edu.tw/
靜宜大學,管理學院,財務金融學系,https://fin.pu.edu.tw/
靜宜大學,國際學院,寰宇管理碩士學位學程,https://gmba.pu.edu.tw/
靜宜大學,管理學院,企業管理學系,https://ba.pu.edu.tw/
靜宜大學,管理學院,管理碩士在職專班,https://emba.pu.edu.tw/
靜宜大學,管理學院,管理學院管理碩士在職專班柬埔寨境外專班,https://emba.pu.edu.tw/
靜宜大學,管理學院,國際企業學系,https://ib.pu.edu.tw/
靜宜大學,管理學院,創新與創業管理碩士學位學程,https://ime.pu.edu.tw/
靜宜大學,國際學院,寰宇管理學士學位學程,https://ibap.pu.edu.tw/
靜宜大學,人文暨社會科學院,法律學士學位學程原住民專班,https://iplaw.pu.edu.tw/
靜宜大學,人文暨社會科學院,法律學系,https://law.pu.edu.tw/
靜宜大學,理學院,食品營養學系,https://fn.pu.edu.tw/
靜宜大學,人文暨社會科學院,生態人文學系,https://eco.pu.edu.tw/
靜宜大學,理學院,應用化學系,https://chem.pu.edu.tw/
靜宜大學,理學院,財務工程學系,https://fe.pu.edu.tw/
靜宜大學,理學院,資料科學暨大數據分析與應用學系,https://ds.pu.edu.tw/
靜宜大學,資訊學院,資訊管理學系,https://csim.pu.edu.tw/
靜宜大學,資訊學院,資訊傳播工程學系,https://www.csce.pu.edu.tw/
靜宜大學,資訊學院,資訊學院資訊應用與科技管理碩士在職專班,https://ccimaster.pu.edu.tw/
靜宜大學,資訊學院,資訊工程學系,https://csie.pu.edu.tw/
靜宜大學,資訊學院,國際資訊學士學位學程,https://ipcs.pu.edu.tw/
靜宜大學,理學院,化粧品科學系,https://cosm.pu.edu.tw/
靜宜大學,人文暨社會科學院,社會工作與兒童少年福利學系,https://swcw.pu.edu.tw/
靜宜大學,人文暨社會科學院,健康照顧社會工作學士學位學程原住民專班,https://hcsw.pu.edu.tw/
靜宜大學,人文暨社會科學院,社會企業與文化創意碩士學位學程,https://secc.pu.edu.tw/
靜宜大學,管理學院,觀光事業學系,https://tourism.pu.edu.tw/
靜宜大學,國際學院,國際生大一博雅教育學士學位學程,https://c071.pu.edu.tw/index.php
長庚大學,管理學院,工業設計學系,https://www.cgu.edu.tw/id/
長庚大學,管理學院,數位金融科技學系,https://www.cgu.edu.tw/ft
長庚大學,管理學院,工商管理學系,https://www.cgu.edu.tw/ibm/
長庚大學,管理學院,管理研究所,https://www.cgu.edu.tw/cmphd/
長庚大學,管理學院,商管專業學院碩士學位學程,https://www.cgu.edu.tw/cm-sb/
長庚大學,管理學院,醫務管理學系,https://www.cgu.edu.tw/hcm/
長庚大學,管理學院,智慧醫療創新碩士學位學程,https://www.cgu.edu.tw/ism
長庚大學,醫學院,生物科技產業博士學位學程,https://www.cgu.edu.tw/biotech/
長庚大學,醫學院,生物科技產業碩士學位學程,https://www.cgu.edu.tw/biotech/
長庚大學,醫學院,新興病毒分子醫學國際碩士學位學程,https://www.cgu.edu.tw/mmevi
長庚大學,醫學院,生物醫學系,https://www.cgu.edu.tw/ls
長庚大學,醫學院,生物醫學研究所,https://www.cgu.edu.tw/gibms
長庚大學,管理學院,資訊管理學系,https://www.cgu.edu.tw/im/
長庚大學,工學院,資訊工程學系,https://www.cgu.edu.tw/csie/
長庚大學,智慧運算學院,人工智慧學系,https://www.cgu.edu.tw/ai
長庚大學,工學院,化工與材料工程學系,https://www.cgu.edu.tw/ce/
長庚大學,工學院,電機工程學系,https://www.cgu.edu.tw/ee
長庚大學,工學院,電子工程學系,https://www.cgu.edu.tw/elec
長庚大學,工學院,光電工程研究所,https://www.cgu.edu.tw/gioeoe/
長庚大學,工學院,奈米工程及設計碩士學位學程,https://www.cgu.edu.tw/need
長庚大學,工學院,機械工程學系,https://www.cgu.edu.tw/me
長庚大學,工學院,生物醫學工程學系,https://www.cgu.edu.tw/bme/
長庚大學,醫學院,顱顏口腔醫學研究所,https://www.cgu.edu.tw/cdgi/
長庚大學,醫學院,醫學系,https://www.cgu.edu.tw/med
長庚大學,醫學院,臨床醫學研究所,https://www.cgu.edu.tw/gicm/
長庚大學,醫學院,顯微手術國際碩士學位學程,https://www.cgu.edu.tw/rm
長庚大學,醫學院,醫學科學學士學位學程,https://www.cgu.edu.tw/med/Contents?nodeId=12064
長庚大學,醫學院,學士後護理學系,https://nurse.cgu.edu.tw/
長庚大學,醫學院,護理學系,https://nurse.cgu.edu.tw/
長庚大學,醫學院,醫學生物技術暨檢驗學系,https://www.cgu.edu.tw/mip/
長庚大學,醫學院,醫學影像暨放射科學系,https://www.cgu.edu.tw/mirs
長庚大學,醫學院,物理治療學系,https://www.cgu.edu.tw/pt/
長庚大學,醫學院,職能治療學系,https://www.cgu.edu.tw/dot/
長庚大學,醫學院,早期療育研究所,https://www.cgu.edu.tw/gioei/
長庚大學,醫學院,呼吸治療學系,https://www.cgu.edu.tw/rc/
長庚大學,醫學院,中醫學系,https://www.cgu.edu.tw/cm/
長庚大學,醫學院,健康暨長期照護產業碩士學位學程,https://www.cgu.edu.tw/mdhci
元智大學,人文社會學院,藝術與設計學系,http://www.ad.yzu.edu.tw
元智大學,人文社會學院,文化產業與文化政策博士學位學程,https://www.hs.yzu.edu.tw/page-2-1.html
元智大學,人文社會學院,人文社會學院英語學士班,http://ih.hs.yzu.edu.tw/
元智大學,人文社會學院,應用外語學系,http://fl.hs.yzu.edu.tw/tw/
元智大學,人文社會學院,中國語文學系,https://cl.hs.yzu.edu.tw/
元智大學,人文社會學院,社會暨政策科學學系,https://sc.hs.yzu.edu.tw/
元智大學,管理學院,管理學院財務金融暨會計碩士班,https://www.cm.yzu.edu.tw/MS/
元智大學,管理學院,管理學院經營管理碩士班,https://mba.cm.yzu.edu.tw/
元智大學,管理學院,管理學院創新經營管理越南境外碩士在職專班,https://www.cm.yzu.edu.tw/CH/Index.aspx
元智大學,管理學院,管理學院管理碩士在職專班,https://www.cm.yzu.edu.tw/EMBA/
元智大學,管理學院,管理學院高階創新經營管理越南境外碩士在職專班,https://www.cm.yzu.edu.tw/CH/Index.aspx
元智大學,管理學院,管理學院博士班,https://www.cm.yzu.edu.tw/PHD/
元智大學,管理學院,管理學院學士班,https://www.cm.yzu.edu.tw/bba/
元智大學,工程學院,生物科技與工程研究所,http://www.bio.yzu.edu.tw/
元智大學,資訊學院,生物與醫學資訊碩士學位學程,http://www.bmi.yzu.edu.tw/
元智大學,工程學院,淨零碳排永續發展學士後專班,https://czsd.yzu.edu.tw/
元智大學,資訊學院,資訊管理學系,http://www.mis.yzu.edu.tw/
元智大學,資訊學院,資訊工程學系,http://www.cse.yzu.edu.tw/
元智大學,資訊學院,資訊學院英語學士班,http://www.in.yzu.edu.tw/
元智大學,資訊學院,資訊傳播學系,http://www.infocom.yzu.edu.tw/
元智大學,工程學院,化學工程與材料科學學系,http://www.che.yzu.edu.tw/
元智大學,電機通訊學院,電機通訊學院英語學士班,https://www.ei.yzu.edu.tw/
元智大學,電機通訊學院,電機工程學系,http://www.en.yzu.edu.tw/?page_id=1364
元智大學,工程學院,機械工程學系,http://www.mech.yzu.edu.tw/
元智大學,工程學院,工業工程與管理學系,http://www.iem.yzu.edu.tw/
元智大學,不分院,醫學研究所,https://gim.yzu.edu.tw/index.php/zh/
元智大學,工程學院,工程學院英語學士班,http://www.de.yzu.edu.tw/
元智大學,不分院,護理學系,https://nursing.yzu.edu.tw/index.php/zh/
中華大學學校財團法人中華大學,國際人文社會暨智慧商務學院,應用日語學系,https://aj.chu.edu.tw
中華大學學校財團法人中華大學,管理學院,財務管理學系,https://fm.chu.edu.tw
中華大學學校財團法人中華大學,管理學院,企業管理學系,https://ba.chu.edu.tw
中華大學學校財團法人中華大學,管理學院,英國西英格蘭大學企業管理雙學士學位學程,https://uwedba.chu.edu.tw
中華大學學校財團法人中華大學,管理學院,管理博士學位學程,https://dm.chu.edu.tw/
中華大學學校財團法人中華大學,創新產業學院,創新產業學院進修學士班,https://cep.chu.edu.tw/
中華大學學校財團法人中華大學,國際人文社會暨智慧商務學院,國際事務暨智慧行銷學士學位學程,https://iaim.chu.edu.tw/
中華大學學校財團法人中華大學,管理學院,加州大學爾灣分校資訊管理與資料科學學士學位學程,https://uci.chu.edu.tw/
中華大學學校財團法人中華大學,管理學院,中華大學美國舊金山州立大學資訊管理與決策科學學士學位學程,https://sfsu.chu.edu.tw/
中華大學學校財團法人中華大學,管理學院,資訊管理學系,https://mis.chu.edu.tw
中華大學學校財團法人中華大學,資訊電機學院,資訊工程學系,https://cs.chu.edu.tw
中華大學學校財團法人中華大學,國際人文社會暨智慧商務學院,應用外語暨智慧商務學士學位學程,https://sc.chu.edu.tw
中華大學學校財團法人中華大學,資訊電機學院,電機工程學系,https://ee.chu.edu.tw
中華大學學校財團法人中華大學,管理學院,工業管理學系,https://im.chu.edu.tw
中華大學學校財團法人中華大學,資訊電機學院,工程科學博士學位學程,https://de.chu.edu.tw
中華大學學校財團法人中華大學,資訊電機學院,光電與材料工程學系,https://oem.chu.edu.tw
中華大學學校財團法人中華大學,建築與設計學院,建築與都市計畫學系,https://ad.chu.edu.tw
中華大學學校財團法人中華大學,創新產業學院,智慧城市與社區規劃碩士在職學位學程,https://micc.chu.edu.tw
中華大學學校財團法人中華大學,建築與設計學院,土木工程學系,https://ce.chu.edu.tw
中華大學學校財團法人中華大學,觀光學院,觀光學院,https://bdct.chu.edu.tw/
中華大學學校財團法人中華大學,觀光學院,觀光學院碩士班,https://mpct.chu.edu.tw/
中華大學學校財團法人中華大學,觀光學院,國際觀光與酒店管理雙學士學位學程,https://ithm.chu.edu.tw/
大葉大學,設計暨藝術學院,多媒體數位內容學士學位學程,http://mdc.dyu.edu.tw/
大葉大學,設計暨藝術學院,造形藝術學系,https://pd.dyu.edu.tw/
大葉大學,設計暨藝術學院,設計學系,https://ds.dyu.edu.tw
大葉大學,設計暨藝術學院,中等學校教師在職進修設計暨藝術碩士學位班,http://designandarts.dyu.edu.tw/index.php/graduate.html
大葉大學,設計暨藝術學院,設計暨藝術學院碩士在職專班,http://gda.dyu.edu.tw
大葉大學,設計暨藝術學院,設計暨藝術學院碩士班,http://gda.dyu.edu.tw
大葉大學,設計暨藝術學院,空間設計學系,http://sp.dyu.edu.tw/index.htm
大葉大學,外語學院,英語學系,https://de.dyu.edu.tw/
大葉大學,外語學院,應用日語學系,http://dj.dyu.edu.tw/
大葉大學,設計暨藝術學院,傳播藝術學士學位學程,https://ca.dyu.edu.tw/
大葉大學,設計暨藝術學院,傳播藝術學士學位學程表演藝術原住民專班,https://ca.dyu.edu.tw/
大葉大學,管理學院,財務金融學系,http://fm.dyu.edu.tw/
大葉大學,管理學院,企業管理學系,https://ba.dyu.edu.tw/
大葉大學,管理學院,商業經營國際碩士學位學程,https://gmba.dyu.edu.tw/
大葉大學,護理暨健康學院,健康產業管理碩士在職學位學程,http://hem.dyu.edu.tw/
大葉大學,管理學院,管理學院博士班,http://phm.dyu.edu.tw/
大葉大學,管理學院,管理學院碩士在職專班,http://emba.dyu.edu.tw/
大葉大學,生物科技暨資源學院,生物醫學系,http://dmb.dyu.edu.tw/
大葉大學,管理學院,會計與資訊管理學系,https://ai.dyu.edu.tw/
大葉大學,工學院,資訊工程學系,http://csie.dyu.edu.tw/
大葉大學,工學院,環境工程學系,https://ev.dyu.edu.tw/
大葉大學,工學院,電機工程學系,https://ee.dyu.edu.tw/
大葉大學,工學院,微電子與光電碩士學位專班,https://ee.dyu.edu.tw/
大葉大學,工學院,智慧化機電系統設計產業碩士專班,https://ee.dyu.edu.tw/
大葉大學,工學院,機械與自動化工程學系,https://me.dyu.edu.tw/
大葉大學,護理暨健康學院,醫學工程學系,https://dbe.dyu.edu.tw/
大葉大學,設計暨藝術學院,建築研究所,http://gsa.dyu.edu.tw/
大葉大學,護理暨健康學院,護理學系,http://don.dyu.edu.tw/
大葉大學,護理暨健康學院,學士後護理學系,https://dpbn.dyu.edu.tw/
大葉大學,護理暨健康學院,視光學系,http://opt.dyu.edu.tw/
大葉大學,護理暨健康學院,職能治療學系,https://dot.dyu.edu.tw/
大葉大學,生物科技暨資源學院,藥用植物與食品保健學系,https://mfh.dyu.edu.tw/
大葉大學,觀光餐旅學院,餐旅管理學系,http://hom.dyu.edu.tw/
大葉大學,護理暨健康學院,運動健康管理學系,http://bsm.dyu.edu.tw/
大葉大學,觀光餐旅學院,觀光餐旅碩士在職學位學程,http://mtp.dyu.edu.tw/
大葉大學,觀光餐旅學院,觀光休閒學系,https://tlr.dyu.edu.tw/
大葉大學,觀光餐旅學院,烘焙暨飲料調製學士學位學程,http://bbp.dyu.edu.tw/
大葉大學,工學院,消防安全學士學位學程,http://ffs.dyu.edu.tw/
華梵大學,設計與創意學院,攝影與VR設計學系,https://vr.hfu.edu.tw
華梵大學,設計與創意學院,智慧生活設計學系,https://dsl.hfu.edu.tw
華梵大學,人文與藝術學院,美術與文創學系,https://fa.hfu.edu.tw
華梵大學,佛教學院,佛教藝術學系,https://bu.hfu.edu.tw
華梵大學,人文與藝術學院,東方人文思想研究所,https://oh.hfu.edu.tw
華梵大學,智慧生活科技學院,智慧生活科技學系,https://tsl.hfu.edu.tw/
義守大學,傳播與設計學院,電影與電視學系,https://www.isu.edu.tw/filmtv
義守大學,傳播與設計學院,傳播與設計學院原住民專班,https://www.isu.edu.tw/ipcd
義守大學,傳播與設計學院,傳播與設計學院文創傳播與設計碩士班,https://www.isu.edu.tw/mccd
義守大學,國際學院,國際傳媒與娛樂管理學系,https://www.isu.edu.tw/imem
義守大學,傳播與設計學院,創意整合設計學系,https://www.isu.edu.tw/cid
義守大學,傳播與設計學院,新媒體設計學系,https://www.isu.edu.tw/ddmd
義守大學,國際學院,應用日語學系,https://www.isu.edu.tw/aj
義守大學,國際學院,國際溝通暨應用英語學系,https://www.isu.edu.tw/ae
義守大學,傳播與設計學院,大眾傳播學系,https://www.isu.edu.tw/dmc
義守大學,管理學院,會計學系,https://www.isu.edu.tw/acc
義守大學,管理學院,財務金融管理學系,https://www.isu.edu.tw/finance
義守大學,國際學院,財務與商業分析英語學士學位學程,https://www.isu.edu.tw/icfa
義守大學,管理學院,企業管理學系,https://www.isu.edu.tw/ba
義守大學,管理學院,管理學院管理博士班,https://www.isu.edu.tw/gsm
義守大學,管理學院,管理學院管理碩士在職專班,https://www.isu.edu.tw/gsm
義守大學,國際學院,國際企業經營英語學士學位學程,https://www.isu.edu.tw/iciba
義守大學,管理學院,國際商務學系,https://www.isu.edu.tw/ib
義守大學,管理學院,工業管理學系,https://www.isu.edu.tw/im
義守大學,國際學院,國際學院國際管理碩士班,https://www.isu.edu.tw/imba
義守大學,醫學院,醫務管理學系,https://www.isu.edu.tw/healthcare
義守大學,管理學院,公共政策與管理學系,https://www.isu.edu.tw/ppm
義守大學,管理學院,管理學院進修學士班,https://www.isu.edu.tw/ba
義守大學,管理學院,廚具設計與經營管理產業碩士專班,https://www.isu.edu.tw/im
義守大學,醫學科技學院,智慧醫療暨生物資訊碩士學位學程,https://www.isu.edu.tw/shb
義守大學,醫學科技學院,醫學科學與生物科技學系,https://www.isu.edu.tw/bst
義守大學,醫學院,營養學系,https://www.isu.edu.tw/nut
義守大學,智慧科技學院,資訊管理學系,https://www.isu.edu.tw/mis
義守大學,智慧科技學院,資訊工程學系,https://www.isu.edu.tw/csie
義守大學,智慧科技學院,智慧網路科技學系,https://www.isu.edu.tw/cme
義守大學,智慧科技學院,資料科學與大數據分析學系,https://www.isu.edu.tw/ddsa
義守大學,工學院,化學工程學系,https://www.isu.edu.tw/che
義守大學,工學院,材料科學與工程學系,https://www.isu.edu.tw/mse
義守大學,智慧科技學院,電機工程學系,https://www.isu.edu.tw/ee
義守大學,智慧科技學院,電子工程學系,https://www.isu.edu.tw/ene
義守大學,智慧科技學院,智慧科技英語學士學位學程,http://www.isu.edu.tw/ipai
義守大學,智慧科技學院,半導體學士後專班,https://www.isu.edu.tw/sdp
義守大學,智慧科技學院,半導體學士學位學程,https://www.isu.edu.tw/sdp
義守大學,工學院,機械與自動化工程學系,https://www.isu.edu.tw/mae
義守大學,醫學科技學院,生物醫學工程學系,https://www.isu.edu.tw/bme
義守大學,工學院,土木工程學系,https://www.isu.edu.tw/civil
義守大學,醫學院,醫學系(公費生),https://www.isu.edu.tw/md
義守大學,醫學院,醫學研究所,http://www.isu.edu.tw/gim
義守大學,醫學院,學士後中醫學系,http://www.isu.edu.tw/scmpb
義守大學,醫學院,學士後護理學系,http://www.isu.edu.tw/pbnurse
義守大學,醫學院,護理學系,http://www.isu.edu.tw/nurse
義守大學,醫學院,護理學系原住民專班,http://www.isu.edu.tw/pbn
義守大學,醫學科技學院,醫學影像暨放射科學系,https://www.isu.edu.tw/rt
義守大學,醫學科技學院,醫學檢驗技術學系,https://www.isu.edu.tw/mls
義守大學,醫學院,物理治療學系,https://www.isu.edu.tw/pt
義守大學,醫學院,職能治療學系,https://www.isu.edu.tw/ot
義守大學,醫學院,健康管理學系,http://www.isu.edu.tw/hmd
義守大學,觀光餐旅學院,餐旅管理學系,https://www.isu.edu.tw/hm
義守大學,觀光餐旅學院,廚藝暨美食學學系,https://www.isu.edu.tw/ca
義守大學,國際學院,智慧觀光餐旅管理英語學士學位學程,https://www.isu.edu.tw/icth
義守大學,觀光餐旅學院,運動科技與休閒管理學系,https://www.isu.edu.tw/lm
義守大學,觀光餐旅學院,觀光餐旅學院原住民專班,https://www.isu.edu.tw/cis
義守大學,觀光餐旅學院,觀光餐旅學院進修學士班,https://www.isu.edu.tw/th
世新大學,新聞傳播學院,廣播電視電影學系,http://rtf.wp.shu.edu.tw/
世新大學,新聞傳播學院,影視進修學士學位學程,http://vci.wp.shu.edu.tw/
